shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10017,43.428621,-80.553005,500007
10017,43.428630,-80.552950,500008
10017,43.428651,-80.552898,500009
10017,43.428674,-80.552854,500010
10017,43.428717,-80.552814,500011
10017,43.428769,-80.552790,500012
10017,43.428819,-80.552789,500013
10017,43.428867,-80.552805,500014
10017,43.428919,-80.552852,500015
10017,43.428958,-80.552923,500016
10017,43.428978,-80.553005,500017
10017,43.428977,-80.553086,500018
10017,43.429080,-80.553119,500019
10017,43.429359,-80.553250,500020
10017,43.429387,-80.553265,500021
10017,43.429387,-80.553265,510001
10017,43.429722,-80.553438,510002
10017,43.430149,-80.553668,510003
10017,43.430730,-80.554046,510004
10017,43.431321,-80.554497,510005
10017,43.432102,-80.555170,510006
10017,43.432489,-80.555514,510007
10017,43.432866,-80.555845,510008
10017,43.434424,-80.557284,510009
10017,43.434807,-80.557666,510010
10017,43.435222,-80.558093,510011
10017,43.435233,-80.558071,510012
10017,43.435257,-80.558038,510013
10017,43.435284,-80.558012,510014
10017,43.435314,-80.557992,510015
10017,43.435346,-80.557980,510016
10017,43.435380,-80.557977,510017
10017,43.435413,-80.557980,510018
10017,43.435446,-80.557991,510019
10017,43.435476,-80.558010,510020
10017,43.435503,-80.558036,510021
10017,43.435527,-80.558069,510022
10017,43.435546,-80.558106,510023
10017,43.435561,-80.558147,510024
10017,43.435570,-80.558191,510025
10017,43.435573,-80.558237,510026
10017,43.435570,-80.558283,510027
10017,43.435561,-80.558327,510028
10017,43.435547,-80.558369,510029
10017,43.435523,-80.558415,510030
10017,43.435505,-80.558439,510031
10017,43.435478,-80.558465,510032
10017,43.435447,-80.558485,510033
10017,43.435415,-80.558498,510034
10017,43.435382,-80.558502,510035
10017,43.435348,-80.558498,510036
10017,43.435316,-80.558486,510037
10017,43.435286,-80.558467,510038
10017,43.435257,-80.558440,510039
10017,43.434979,-80.558940,510040
10017,43.434658,-80.559516,510041
10017,43.434677,-80.559542,510042
10017,43.434689,-80.559566,510043
10017,43.434698,-80.559593,510044
10017,43.434704,-80.559621,510045
10017,43.434706,-80.559649,510046
10017,43.434704,-80.559679,510047
10017,43.434699,-80.559708,510048
10017,43.434690,-80.559735,510049
10017,43.434681,-80.559753,510050
10017,43.434688,-80.559763,510051
10017,43.434987,-80.560079,510052
10017,43.434810,-80.560391,510053
10017,43.434792,-80.560466,510054
10017,43.434821,-80.560533,510055
10017,43.434865,-80.560573,510056
10017,43.435605,-80.561354,510057
10017,43.435821,-80.560961,510058
10017,43.435221,-80.560327,510059
10018,43.421742,-80.441664,10001
10018,43.422218,-80.441813,10002
10018,43.422415,-80.440656,10003
10018,43.422519,-80.440068,10004
10018,43.422373,-80.439998,10005
10018,43.421874,-80.439496,10006
10018,43.421649,-80.439362,10007
10018,43.421683,-80.439167,10008
10018,43.421777,-80.438814,10009
10018,43.421878,-80.438532,10010
10018,43.421970,-80.438318,10011
10018,43.422046,-80.438164,10012
10018,43.422083,-80.438076,10013
10018,43.422557,-80.437254,10014
10018,43.422691,-80.437021,10015
10018,43.423384,-80.435796,10016
10018,43.423452,-80.435673,10017
10018,43.423827,-80.435075,10018
10018,43.424115,-80.434681,10019
10018,43.424115,-80.434681,20001
10018,43.424265,-80.434475,20002
10018,43.424398,-80.434333,20003
10018,43.424503,-80.434242,20004
10018,43.425061,-80.433789,20005
10018,43.425314,-80.433612,20006
10018,43.425930,-80.433273,20007
10018,43.426130,-80.433181,20008
10018,43.426396,-80.433093,20009
10018,43.426681,-80.433017,20010
10018,43.427193,-80.432908,20011
10018,43.427671,-80.432679,20012
10018,43.428476,-80.432191,20013
10018,43.428670,-80.432049,20014
10018,43.428893,-80.431969,20015
10018,43.428893,-80.431969,30001
10018,43.428993,-80.431933,30002
10018,43.429155,-80.431902,30003
10018,43.429354,-80.431899,30004
10018,43.429818,-80.431924,30005
10018,43.430097,-80.431883,30006
10018,43.430271,-80.431810,30007
10018,43.430426,-80.431714,30008
10018,43.430456,-80.431689,30009
10018,43.430456,-80.431689,40001
10018,43.430570,-80.431591,40002
10018,43.431250,-80.430899,40003
10018,43.432103,-80.430073,40004
10018,43.432237,-80.429952,40005
10018,43.432237,-80.429952,50001
10018,43.432682,-80.429552,50002
10018,43.432779,-80.429644,50003
10018,43.433667,-80.430602,50004
10018,43.434102,-80.431184,50005
10018,43.434102,-80.431184,60001
10018,43.434289,-80.431435,60002
10018,43.434605,-80.431794,60003
10018,43.435016,-80.432133,60004
10018,43.435597,-80.432749,60005
10018,43.435766,-80.432482,60006
10018,43.435766,-80.432482,70001
10018,43.435924,-80.432230,70002
10018,43.436334,-80.431750,70003
10018,43.436914,-80.430819,70004
10018,43.437122,-80.431045,70005
10018,43.437122,-80.431045,80001
10018,43.438359,-80.432391,80002
10018,43.439066,-80.433154,80003
10018,43.439066,-80.433154,90001
10018,43.439307,-80.433414,90002
10018,43.439711,-80.433914,90003
10018,43.439982,-80.434317,90004
10018,43.440213,-80.434714,90005
10018,43.441182,-80.436698,90006
10018,43.441518,-80.437293,90007
10018,43.441882,-80.437818,90008
10018,43.442155,-80.438157,90009
10018,43.442560,-80.438594,90010
10018,43.443083,-80.439055,90011
10018,43.443083,-80.439055,100001
10018,43.443181,-80.439142,100002
10018,43.444587,-80.440345,100003
10018,43.445594,-80.441231,100004
10018,43.445823,-80.441428,100005
10018,43.445823,-80.441428,110001
10018,43.446100,-80.441665,110002
10018,43.446383,-80.441856,110003
10018,43.446914,-80.442147,110004
10018,43.447159,-80.442250,110005
10018,43.447159,-80.442250,120001
10018,43.447339,-80.442326,120002
10018,43.447968,-80.442662,120003
10018,43.448572,-80.442963,120004
10018,43.449089,-80.443222,120005
10018,43.449488,-80.443455,120006
10018,43.449488,-80.443455,130001
10018,43.449700,-80.443580,130002
10018,43.450881,-80.444334,130003
10018,43.451371,-80.444649,130004
10018,43.451371,-80.444649,140001
10018,43.452059,-80.445093,140002
10018,43.453328,-80.445922,140003
10018,43.453328,-80.445922,150001
10018,43.453935,-80.446318,150002
10018,43.454600,-80.446738,150003
10018,43.455030,-80.447022,150004
10018,43.455030,-80.447022,160001
10018,43.455136,-80.447092,160002
10018,43.456215,-80.447798,160003
10018,43.456575,-80.448101,160004
10018,43.456888,-80.448491,160005
10018,43.457144,-80.448955,160006
10018,43.457240,-80.449204,160007
10018,43.457478,-80.450056,160008
10018,43.457585,-80.450463,160009
10018,43.457585,-80.450463,170001
10018,43.457661,-80.450751,170002
10018,43.458373,-80.453505,170003
10018,43.458672,-80.454672,170004
10018,43.458722,-80.454896,170005
10018,43.458722,-80.454896,180001
10018,43.458794,-80.455229,180002
10018,43.458834,-80.455678,180003
10018,43.458785,-80.457395,180004
10018,43.458649,-80.457400,180005
10018,43.458509,-80.457485,180006
10018,43.458445,-80.457607,180007
10018,43.458333,-80.457973,180008
10018,43.458246,-80.458256,180009
10018,43.458246,-80.458256,190001
10018,43.457864,-80.459503,190002
10018,43.457556,-80.460489,190003
10018,43.457416,-80.460876,190004
10018,43.457416,-80.460876,200001
10018,43.457400,-80.460919,200002
10018,43.457236,-80.461223,200003
10018,43.457015,-80.461532,200004
10018,43.456757,-80.461779,200005
10018,43.456616,-80.461877,200006
10018,43.456356,-80.462125,200007
10018,43.456214,-80.462309,200008
10018,43.456002,-80.462683,200009
10018,43.455869,-80.463035,200010
10018,43.455576,-80.463871,200011
10018,43.455576,-80.463871,210001
10018,43.455113,-80.465188,210002
10018,43.454744,-80.466253,210003
10018,43.454526,-80.466906,210004
10018,43.454250,-80.467685,210005
10018,43.454250,-80.467685,220001
10018,43.454226,-80.467751,220002
10018,43.454053,-80.468302,220003
10018,43.453731,-80.469219,220004
10018,43.453339,-80.470378,220005
10018,43.452909,-80.471682,220006
10018,43.452626,-80.472520,220007
10018,43.452626,-80.472520,230001
10018,43.452558,-80.472722,230002
10018,43.452189,-80.473781,230003
10018,43.451873,-80.474718,230004
10018,43.451873,-80.474718,240001
10018,43.451828,-80.474853,240002
10018,43.451562,-80.475636,240003
10018,43.451434,-80.475975,240004
10018,43.451057,-80.477104,240005
10018,43.450999,-80.477271,240006
10018,43.450999,-80.477271,250001
10018,43.450665,-80.478213,250002
10018,43.450280,-80.479336,250003
10018,43.450107,-80.479847,250004
10018,43.449785,-80.480758,250005
10018,43.449785,-80.480758,260001
10018,43.449538,-80.481458,260002
10018,43.449303,-80.481659,260003
10018,43.450518,-80.484332,260004
10018,43.450518,-80.484332,270001
10018,43.450595,-80.484499,270002
10018,43.451349,-80.486113,270003
10018,43.451650,-80.486784,270004
10018,43.451905,-80.487458,270005
10018,43.450858,-80.488288,270006
10018,43.450411,-80.487179,270007
10018,43.450411,-80.487179,280001
10018,43.450317,-80.486946,280002
10018,43.449692,-80.487348,280003
10018,43.449376,-80.487543,280004
10018,43.449376,-80.487543,290001
10018,43.449176,-80.487665,290002
10018,43.448773,-80.487943,290003
10018,43.448632,-80.488049,290004
10018,43.448490,-80.488201,290005
10018,43.448490,-80.488201,300001
10018,43.448357,-80.488342,300002
10018,43.447706,-80.489045,300003
10018,43.447419,-80.489323,300004
10018,43.447419,-80.489323,310001
10018,43.447286,-80.489452,310002
10018,43.447031,-80.489712,310003
10018,43.446748,-80.490018,310004
10018,43.446535,-80.490239,310005
10018,43.446535,-80.490239,320001
10018,43.446284,-80.490498,320002
10018,43.445791,-80.491013,320003
10018,43.445623,-80.491205,320004
10018,43.445362,-80.491519,320005
10018,43.445762,-80.492215,320006
10018,43.446142,-80.492930,320007
10018,43.445815,-80.493258,320008
10018,43.445815,-80.493258,330001
10018,43.445804,-80.493269,330002
10018,43.445547,-80.493542,330003
10018,43.445255,-80.493832,330004
10018,43.444951,-80.494150,330005
10018,43.444676,-80.494429,330006
10018,43.444676,-80.494429,340001
10018,43.444352,-80.494758,340002
10018,43.444260,-80.494847,340003
10018,43.443170,-80.495959,340004
10018,43.442435,-80.496700,340005
10018,43.442435,-80.496700,350001
10018,43.442356,-80.496781,350002
10018,43.442118,-80.497030,350003
10018,43.441741,-80.497403,350004
10018,43.441133,-80.498033,350005
10018,43.441021,-80.498131,350006
10018,43.440813,-80.498297,350007
10018,43.440350,-80.498774,350008
10018,43.440350,-80.498774,360001
10018,43.440217,-80.498911,360002
10018,43.439428,-80.499701,360003
10018,43.439168,-80.499966,360004
10018,43.439168,-80.499966,370001
10018,43.438753,-80.500388,370002
10018,43.438634,-80.500782,370003
10018,43.438590,-80.501164,370004
10018,43.438459,-80.501636,370005
10018,43.438459,-80.501636,380001
10018,43.438449,-80.501672,380002
10018,43.438363,-80.501873,380003
10018,43.438085,-80.502317,380004
10018,43.437769,-80.502649,380005
10018,43.437359,-80.502918,380006
10018,43.437214,-80.502970,380007
10018,43.436835,-80.503192,380008
10018,43.436629,-80.503491,380009
10018,43.436629,-80.503491,390001
10018,43.436550,-80.503608,390002
10018,43.436239,-80.504079,390003
10018,43.435838,-80.504812,390004
10018,43.435228,-80.505918,390005
10018,43.435228,-80.505918,400001
10018,43.434471,-80.507291,400002
10018,43.434186,-80.508017,400003
10018,43.434111,-80.508233,400004
10018,43.434111,-80.508233,410001
10018,43.434047,-80.508412,410002
10018,43.433448,-80.510096,410003
10018,43.433194,-80.510806,410004
10018,43.433194,-80.510806,420001
10018,43.432093,-80.513889,420002
10018,43.432093,-80.513889,430001
10018,43.431879,-80.514488,430002
10018,43.431425,-80.515745,430003
10018,43.431055,-80.516789,430004
10018,43.430818,-80.517283,430005
10018,43.430579,-80.517595,430006
10018,43.430515,-80.517698,430007
10018,43.430515,-80.517698,440001
10018,43.430343,-80.517976,440002
10018,43.429800,-80.519520,440003
10018,43.429641,-80.520028,440004
10018,43.429604,-80.520197,440005
10018,43.429604,-80.520197,450001
10018,43.429405,-80.521111,450002
10018,43.429285,-80.521693,450003
10018,43.429099,-80.522581,450004
10018,43.428732,-80.523599,450005
10018,43.428472,-80.524283,450006
10018,43.428472,-80.524283,460001
10018,43.427902,-80.525783,460002
10018,43.427634,-80.526490,460003
10018,43.427634,-80.526490,470001
10018,43.427540,-80.526739,470002
10018,43.427111,-80.527831,470003
10018,43.426675,-80.527507,470004
10018,43.426675,-80.527507,480001
10018,43.426157,-80.527123,480002
10018,43.425992,-80.526960,480003
10018,43.425749,-80.526502,480004
10018,43.425685,-80.526423,480005
10018,43.425685,-80.526423,490001
10018,43.425610,-80.526327,490002
10018,43.425367,-80.526138,490003
10018,43.424709,-80.525703,490004
10018,43.424381,-80.525479,490005
10018,43.424075,-80.525286,490006
10018,43.423777,-80.524970,490007
10018,43.423777,-80.524970,500001
10018,43.423527,-80.524705,500002
10018,43.423112,-80.524244,500003
10018,43.422943,-80.524014,500004
10018,43.422807,-80.523747,500005
10018,43.422706,-80.523452,500006
10018,43.422644,-80.523138,500007
10018,43.422644,-80.522706,500008
10018,43.422644,-80.522706,510001
10018,43.422644,-80.521945,510002
10018,43.422580,-80.521532,510003
10018,43.422499,-80.521369,510004
10018,43.422182,-80.520959,510005
10018,43.421923,-80.521410,510006
10018,43.421799,-80.521787,510007
10018,43.421600,-80.522353,510008
10018,43.421600,-80.522353,520001
10018,43.421443,-80.522803,520002
10018,43.421095,-80.523781,520003
10018,43.420740,-80.524791,520004
10018,43.420525,-80.525381,520005
10018,43.420525,-80.525381,530001
10018,43.420009,-80.526802,530002
10018,43.419759,-80.527518,530003
10018,43.419546,-80.528117,530004
10018,43.419483,-80.528467,530005
10018,43.419494,-80.528710,530006
10018,43.419494,-80.528710,540001
10018,43.419505,-80.528945,540002
10018,43.419653,-80.529339,540003
10018,43.419857,-80.529697,540004
10018,43.419688,-80.529907,540005
10018,43.419550,-80.530155,540006
10018,43.419445,-80.530433,540007
10018,43.419365,-80.530855,540008
10018,43.419199,-80.532731,540009
10018,43.419114,-80.533123,540010
10018,43.418838,-80.533886,540011
10018,43.418485,-80.534893,540012
10018,43.418405,-80.535351,540013
10018,43.418405,-80.535351,550001
10018,43.418386,-80.535462,550002
10018,43.418367,-80.536048,550003
10018,43.418417,-80.536542,550004
10018,43.418472,-80.536786,550005
10018,43.418625,-80.537251,550006
10018,43.418966,-80.537990,550007
10018,43.419359,-80.538817,550008
10018,43.419120,-80.539029,550009
10018,43.419120,-80.539029,560001
10018,43.418525,-80.539554,560002
10018,43.418048,-80.539991,560003
10018,43.417692,-80.540290,560004
10018,43.417394,-80.540564,560005
10018,43.417021,-80.540899,560006
10018,43.416851,-80.541029,560007
10018,43.416851,-80.541029,570001
10018,43.416790,-80.541075,570002
10018,43.416598,-80.541172,570003
10018,43.416298,-80.541221,570004
10018,43.416292,-80.541669,570005
10018,43.416375,-80.542725,570006
10018,43.416400,-80.543026,570007
10018,43.416400,-80.543026,580001
10018,43.416501,-80.544273,580002
10018,43.416548,-80.544889,580003
10018,43.416502,-80.545239,580004
10018,43.416282,-80.545788,580005
10018,43.415900,-80.546729,580006
10018,43.415649,-80.547469,580007
10018,43.415649,-80.547469,590001
10018,43.415630,-80.547524,590002
10018,43.415591,-80.547680,590003
10018,43.415433,-80.548519,590004
10018,43.415400,-80.548954,590005
10018,43.415427,-80.549311,590006
10018,43.415461,-80.549514,590007
10018,43.415492,-80.549872,590008
10018,43.415467,-80.550162,590009
10018,43.415423,-80.550442,590010
10018,43.415378,-80.550598,590011
10018,43.415378,-80.550598,600001
10018,43.415341,-80.550731,600002
10018,43.414905,-80.552112,600003
10018,43.414788,-80.552452,600004
10018,43.414761,-80.552606,600005
10018,43.414794,-80.552616,600006
10018,43.414843,-80.552653,600007
10018,43.414875,-80.552694,600008
10018,43.414907,-80.552776,600009
10018,43.414914,-80.552851,600010
10018,43.415370,-80.552858,600011
10018,43.415913,-80.552846,600012
10018,43.417954,-80.552794,600013
10018,43.418390,-80.552787,600014
10018,43.418390,-80.552787,610001
10018,43.421462,-80.552739,610002
10018,43.421905,-80.552738,610003
10018,43.422828,-80.552715,610004
10018,43.422836,-80.552641,610005
10018,43.422850,-80.552583,610006
10018,43.422886,-80.552521,610007
10018,43.422919,-80.552485,610008
10018,43.422954,-80.552461,610009
10018,43.423000,-80.552446,610010
10018,43.423039,-80.552444,610011
10018,43.423085,-80.552459,610012
10018,43.423117,-80.552476,610013
10018,43.423154,-80.552515,610014
10018,43.423188,-80.552572,610015
10018,43.423211,-80.552650,610016
10018,43.423217,-80.552713,610017
10018,43.423377,-80.552712,610018
10018,43.423474,-80.552728,610019
10018,43.423484,-80.552729,610020
10018,43.423484,-80.552729,620001
10018,43.423587,-80.552735,620002
10018,43.425822,-80.552642,620003
10018,43.425822,-80.552642,630001
10018,43.425850,-80.552641,630002
10018,43.426291,-80.552613,630003
10018,43.426750,-80.552633,630004
10018,43.427306,-80.552670,630005
10018,43.428515,-80.552984,630006
10018,43.428621,-80.553005,630007
10018,43.428630,-80.552950,630008
10018,43.428651,-80.552898,630009
10018,43.428674,-80.552854,630010
10018,43.428717,-80.552814,630011
10018,43.428769,-80.552790,630012
10018,43.428819,-80.552789,630013
10018,43.428867,-80.552805,630014
10018,43.428919,-80.552852,630015
10018,43.428958,-80.552923,630016
10018,43.428978,-80.553005,630017
10018,43.428977,-80.553086,630018
10018,43.429080,-80.553119,630019
10018,43.429359,-80.553250,630020
10018,43.429387,-80.553265,630021
10018,43.429387,-80.553265,640001
